Date,Open,High,Low,Close,Volume
2014-10-15,65.00454198433238,65.00454198433238,62.42670164038625,62.469661712646484,14216240
2014-10-16,62.55559694141317,64.2311905955027,61.00889006395574,63.97340393066406,17660703
2014-10-17,64.23119236022492,65.34825919750031,63.54376560562662,65.17639923095703,13029464
2014-10-20,64.87565070181209,65.09047073724855,63.20005704772256,63.97340393066406,11088067
2014-10-21,63.844520982869774,65.21936798095703,63.45784096242211,65.21936798095703,10361733
2014-10-22,65.30529349190849,66.68014046479117,64.78972669655091,66.1645736694336,13252466
2014-10-23,66.20754040520124,67.0238539528245,65.00454684360844,66.93792724609375,8603517
2014-10-24,76.00333318771449,76.26111987722022,71.44915193415319,71.7069320678711,39207054
2014-10-27,72.52324700319647,72.52324700319647,69.6876198455293,70.5898666381836,14604780
2014-10-28,70.890617749637,72.3084314157873,70.76172440620739,72.26546478271484,10653777
2014-10-29,72.60917066686294,73.72623745328336,72.56620403823634,73.03881072998047,9502902
2014-10-30,73.64030212009122,73.68326874750657,71.83581521702395,72.00767517089844,9232301
2014-10-31,72.82399619347534,72.995849609375,72.09360934222043,72.995849609375,4752577
2014-11-04,72.05064442010938,72.35139118296428,71.49211097150015,71.66397094726562,6642938
2014-11-05,72.82399198877616,73.2536320595064,72.52324525042242,72.86695861816406,9533937
2014-11-06,72.86695944218604,73.42548629582173,72.52324607055749,73.08177947998047,7666636
2014-11-10,73.42548617672453,74.24180625249166,73.03881273163665,74.0699462890625,5946147
2014-11-11,73.42549344894819,73.46846008300781,72.73807319450977,73.46846008300781,7971109
2014-11-12,73.42549176200589,73.55438510543551,72.13657143928522,72.26546478271484,7057778
2014-11-13,72.60918054756063,72.82400060835222,71.92175373071231,72.1365737915039,6953816
2014-11-18,71.66397052999396,72.95289083968527,71.62100389735583,72.8239974975586,5936800
2014-11-21,69.77354348081272,69.98836351191841,68.74240995382026,69.55872344970703,15118721
2014-11-24,69.30094477243941,70.16022491455078,69.21501806938572,70.16022491455078,7039740
2014-11-25,69.00020203572598,71.36322256358251,68.87130869577628,71.23432922363281,11494322
2014-11-26,71.1913646368056,71.49211140146926,70.07430428865665,70.50394439697266,5267989
2014-12-01,70.0743082154854,71.19136862623226,69.98837494437643,70.80469512939453,7058211
2014-12-03,71.40616929404466,72.99583604088525,71.32024260206691,72.43730926513672,8871242
2014-12-09,72.39435177928117,72.99584525483569,71.79285830372665,72.0936050415039,5650011
2014-12-11,72.30842210950783,72.90991556038195,71.3632153056541,71.8358154296875,5751662
2014-12-29,73.46845877322536,73.98402559380973,73.08178529673404,73.64031219482422,4545259
2015-01-02,73.12474141912888,73.81216817991894,72.60917462643006,73.33956146240234,4949627
2015-01-05,73.16770109276031,73.55437451156972,72.52324102422006,72.78102111816406,3882771
2015-01-07,72.17953361382685,74.71440746961653,72.13656698340844,72.35138702392578,14188138
2015-01-08,73.46845603972464,75.10108970732048,73.29660262451985,74.92922973632812,9467996
2015-01-09,74.71440631024632,76.04629316310142,74.6714462362819,75.0151596069336,7539310
2015-01-12,75.4877633602539,76.90557698453411,75.44480328423788,76.47593688964844,8731314
2015-01-13,76.47593579973494,78.45228283035769,76.34704246194867,78.19449615478516,10492327
2015-01-14,77.72189451274143,77.76486114673988,75.87444725499064,76.00333404541016,10023099
2015-01-15,76.47594479652969,78.10857863705147,76.43297816028375,77.85079193115234,12960481
2015-01-16,77.55003602164133,78.19449615478516,77.42114268385507,78.19449615478516,6791175
2015-01-19,78.45227965242414,78.58116642920199,77.1203928088971,78.10856628417969,9702188
2015-01-20,78.58116738611761,79.82712754170292,78.40931397779627,79.09674072265625,10948140
2015-01-21,79.44044443017413,81.03011789597309,79.35451772937643,80.77233123779297,10633657
2015-01-22,80.81531802958477,82.87758558641525,80.77235139057218,82.66276550292969,12137906
2015-01-23,83.2212821370446,83.65092221679782,82.3190419030352,83.00646209716797,11969590
2015-01-26,82.49089380637886,83.56499398614942,82.23310714091905,83.35017395019531,6004150
