Date,Open,High,Low,Close,Volume
2014-09-30,165.87523041160284,166.47190128228786,161.44278850034397,162.72137451171875,2494084
2014-10-01,161.86898540195722,162.80662035527425,158.45942267200383,159.3118133544922,1767007
2014-10-02,159.48229232889682,160.7608782759277,155.47604595637435,155.7317657470703,2103260
2014-10-03,156.7546386800672,157.86274915002178,155.81701674891286,156.49893188476562,983396
2014-10-06,159.1413466855235,163.3180690662838,159.05611541639595,160.5904083251953,1873872
2014-10-07,160.33470124084133,160.33470124084133,155.90225904727617,158.28895568847656,2186926
2014-10-08,157.69227226822994,161.69850577321404,157.09560140688325,160.8461151123047,2852697
2014-10-09,162.63614891450118,162.97709999350025,154.1974731415495,156.8398895263672,3628805
2014-10-10,155.13510765857643,155.5613030092868,151.81078912561549,153.8565216064453,2662855
2014-10-13,151.9812732406216,155.98750716207323,151.9812732406216,153.7712860107422,1944551
2014-10-14,152.91889095818846,155.47606313478994,152.06650023265462,153.68605041503906,1743400
2014-10-15,153.94176299763976,154.19746979811964,149.5945652991861,149.6798095703125,2499058
2014-10-16,151.81079980807658,155.6465582343805,149.25362752387394,153.3450927734375,3499654
2014-10-17,154.19747544035653,158.45942902363282,152.06649864871838,157.77752685546875,2973135
2014-10-20,165.7047579198424,170.56339563877773,164.93761144130036,167.75050354003906,5156855
2014-10-21,167.2390555400458,170.3076673140265,166.3014335582101,170.13719177246094,2708569
2014-10-22,170.47814263237848,171.50100888688272,167.58001941020808,168.7733612060547,2634214
2014-10-23,168.09146562755163,172.18294412893547,167.32431909886475,170.90435791015625,1941214
2014-10-24,170.90435359377423,172.60913517575702,170.22243835969087,171.75674438476562,1523223
2014-10-27,173.03530601953875,173.63197688728178,168.68810839971934,169.7962188720703,1752405
2014-10-28,170.39289238189042,172.7795888963195,168.7733552862687,172.3533935546875,1867579
2014-10-29,173.2910329991599,174.9105701367469,171.92720266801823,172.86483764648438,1727391
2014-10-30,172.9500605301666,174.65484185823706,171.33052347107943,174.56961059570312,1161526
2014-10-31,176.53011896541042,178.83157125141955,176.27439915442056,178.5758514404297,1043632
2014-11-03,178.57585782271164,180.53635910176894,177.04155190838634,177.29727172851562,1696470
2014-11-04,177.2972632998512,179.85443536667597,177.04154349187877,179.00204467773438,1339092
2014-11-05,179.85443536667597,180.96254586359,178.40537379676522,179.00204467773438,1397044
2014-11-06,178.7463466223013,179.51350613957806,175.59250329070036,178.4053955078125,1448997
2014-11-07,178.66110415579183,179.68397044163842,175.33677246872722,176.1891632080078,976187
2014-11-10,176.01866669342633,179.5987047706469,175.33675158194407,179.5134735107422,848827
2014-11-11,180.0249045906428,181.21825931718612,179.17251393159006,180.28062438964844,909669
2014-11-12,180.53635089538673,182.49685208532833,179.42824039616323,181.30349731445312,1061766
2014-11-13,182.49687420285468,187.44073040302567,182.3263856388891,185.30975341796875,1903235
2014-11-14,185.7359197213161,186.24735932019843,181.55921068742455,181.6444549560547,1234550
2014-11-17,180.70679500573561,184.96874771813503,180.70679500573561,184.71302795410156,948009
2014-11-18,184.71305594864,185.0540200211759,181.55921306476725,182.83779907226562,1362469
2014-11-19,182.41162761201244,183.94593362312332,181.30351699251838,181.81495666503906,748661
2014-11-20,182.070647204603,184.54257487564635,174.39913138991102,177.72344970703125,2758752
2014-11-21,177.6382125478177,181.13301953915294,176.4448707981396,181.0477752685547,1702650
2014-11-24,180.70683971175234,184.20164700309763,180.70683971175234,184.03115844726562,1088457
2014-11-25,184.28688291340262,188.63408106753224,184.03116307966835,187.52597045898438,2170889
2014-11-26,187.44070858205336,189.06025870602696,185.73592719247054,186.33261108398438,1173330
2014-11-27,186.50310413049831,187.69644601265688,186.50310413049831,187.52597045898438,663210
2014-11-28,187.6112148623301,189.06027657917517,187.27025074831,188.88980102539062,1006299
2014-12-01,188.6340512246484,192.0436137844922,188.29308716479463,191.19122314453125,1186906
2014-12-02,192.04362661593512,193.40744392712705,189.2307347148301,189.57168579101562,1047087
2014-12-03,189.06027429216053,190.25361616066772,187.78168814456671,187.95216369628906,1074797
2014-12-04,188.378361357586,191.1060092374916,188.03741025001693,188.88980102539062,968932
2014-12-05,190.42406393341142,192.12884521484375,190.42406393341142,192.12884521484375,677880
2014-12-08,191.53218513116022,191.8731492104772,189.23073287318172,191.36170959472656,1565888
2014-12-09,190.16839587422137,190.5945912813743,185.56547767309866,187.44073486328125,2246217
2014-12-10,187.52591883408851,190.50928572463081,187.52591883408851,189.48641967773438,1071084
2014-12-11,189.48646991505666,193.15175281076517,189.31599436311808,190.93553161621094,1283608
2014-12-12,189.9978985033633,191.10600911191116,187.35549490531187,187.52597045898438,1042086
2014-12-15,188.37836328859896,190.25362041235363,185.73594665527344,185.73594665527344,1579612
2014-12-16,185.9916360984883,189.3159674171567,183.349232903415,186.41783142089844,2286068
2014-12-17,184.71306471573513,185.90641951657716,181.7296972233051,182.7525634765625,1439187
2014-12-18,186.33259942678384,192.81076049804688,185.99163536632852,192.81076049804688,1623374
2014-12-19,193.66318191330313,195.19748791303644,191.27648513665702,194.17462158203125,1121749
2014-12-22,194.08937724119068,195.45320768640602,192.5550712419362,193.49270629882812,663994
2014-12-23,193.492697769898,195.70891889407173,193.06650240036078,195.19747924804688,463066
2014-12-29,195.79414822500206,196.9875030517578,194.7712819495331,196.9875030517578,1171739
2014-12-30,196.56128326486268,197.24318535948612,195.0269775390625,195.0269775390625,641238
2015-01-02,195.96459467424987,195.96459467424987,193.23694734249972,193.8336181640625,396472
2015-01-05,193.66315945470566,194.8565142078641,190.08312120812946,190.16836547851562,491636
2015-01-07,187.95214671111017,192.1288558798883,187.52595136709405,190.67979431152344,1760657
2015-01-08,193.4074280884994,198.52177185115463,192.55503746139019,197.32843017578125,1573793
2015-01-09,197.32845600376857,198.0103711960004,193.3222221332759,194.51556396484375,1165881
2015-01-12,192.98124906045834,194.00412830446828,190.42407696333328,192.5550537109375,1715476
2015-01-13,191.10600753651312,196.9875116381127,191.020776263605,195.28273010253906,1577869
2015-01-14,192.5550522381403,192.64029650997242,183.17875462039828,183.3492431640625,2499993
2015-01-15,185.139269264404,186.41785539607315,181.13303531979744,186.076904296875,2368540
2015-01-16,184.1163759903169,184.1163759903169,179.2577520029733,181.5592041015625,2294614
2015-01-19,182.41161520111368,187.9521549151662,182.3263709260097,187.35548400878906,2190153
2015-01-20,189.0602453362126,191.446941714138,185.56543853213086,186.162109375,2100387
2015-01-21,186.67357085553132,187.0997662227814,184.88354511050085,186.24737548828125,1330808
2015-01-22,186.50310413049831,188.54883678747046,184.11640735973012,187.52597045898438,1795814
2015-01-23,187.8668975830078,190.08311851717798,186.9292756542815,187.8668975830078,1422796
2015-01-26,186.5030851427453,192.55505122390443,185.13925483931382,190.67979431152344,1590336
2015-01-27,189.99788763226547,191.10599817741064,187.69643527324112,188.9750213623047,1552233
2015-01-28,199.4594039497307,213.77956888587286,198.86273312040157,211.90431213378906,5693506
2015-01-29,211.6486167887888,216.166290172172,209.60287127227275,215.484375,2629998
2015-01-30,215.22865338173597,222.30348584021326,214.97293356850727,218.4677276611328,2076092
2015-02-02,217.27438118944545,218.7234557643441,212.58623240499608,216.08103942871094,1989415
2015-02-03,216.50723553350588,221.96253075381748,216.2515157248929,220.42823791503906,1357162
2015-02-04,221.36589061620325,223.83781861582554,219.32013198336944,222.9854278564453,1566511
2015-02-05,222.38873079292756,223.41161004896765,221.0249004558408,222.81492614746094,1492333
2015-02-06,223.0706508309317,226.82116461143707,221.87728307144894,225.88352966308594,1190053
2015-02-09,224.00826211760946,228.09975302256862,223.15587143068873,226.8211669921875,1879548
2015-02-10,226.7359211546016,230.65692348993022,226.1392372727193,230.23072814941406,1741027
2015-02-11,230.4864352214269,232.44694939786177,229.037386669696,231.5945587158203,1258633
2015-02-12,231.85025605218976,239.35128334283664,231.85025605218976,238.58413696289062,2008620
2015-02-13,239.9479452223628,241.05604255713013,236.02694340158516,238.49887084960938,1564871
2015-02-16,237.73178327463603,238.75466261551816,236.62368566609888,238.66941833496094,631786
2015-02-17,238.4989205927411,239.94799526772442,233.0436250148118,234.6631622314453,1598545
2015-02-18,235.43032178724363,238.49890749747235,234.40744254190088,235.34507751464844,1319119
2015-02-19,235.4303566551791,237.56133372116406,234.83367267154185,236.1122589111328,1115611
2015-02-20,235.25982427609938,236.6236545469464,232.19121266991834,234.0664825439453,1206061
2015-02-23,235.00412381535858,236.4531723817115,231.5945610527877,233.04360961914062,1411234
2015-02-24,233.7255356690688,233.7255356690688,230.82738653673155,233.4698028564453,1113876
2015-02-25,232.1059944098841,236.11224140201028,231.76504330719075,234.9188995361328,1046740
2015-02-26,234.57790231323344,235.77124394448882,233.12882789556124,233.55502319335938,712900
2015-02-27,233.8959825482491,234.32217786120614,230.82737109237885,232.10595703125,1002431
2015-03-02,231.85025829082687,233.9812349295293,227.92925607303465,228.78164672851562,1373777
2015-03-03,229.3783393190875,231.85026711144585,227.5883136718972,228.18499755859375,1268183
2015-03-04,228.6112147939116,231.25360536914238,225.03116315671224,230.40121459960938,1305202
2015-03-05,230.31598749958687,232.19123151289642,228.18501065748447,228.86691284179688,1346370
2015-03-06,229.29310353126095,230.48644533590678,225.8835406534727,226.99163818359375,1332249
2015-03-09,226.82118239196595,229.12262179516603,223.49686368985394,228.4407196044922,1058311
2015-03-10,227.41783567372116,228.78166604019262,225.03115204207154,226.56544494628906,1280202
2015-03-11,224.2639925664844,227.5883110078393,222.64445548099346,226.1392364501953,1692628
2015-03-12,225.88355360558455,227.0768954786563,223.5820881259518,225.79830932617188,924156
2015-03-13,226.30973974575886,227.24737475519527,220.25776033528837,221.53634643554688,1709674
2015-03-16,221.79204088841453,224.94587044896286,219.8315269328232,224.34921264648438,1306194
2015-03-17,224.0082653564464,224.1787539014553,218.72345862886675,220.00204467773438,1176621
2015-03-18,223.75256577787155,227.50307977309197,221.45110041042463,224.94590759277344,1890703
2015-03-19,224.51970824631655,229.20785716039754,224.34924571172644,226.9064178466797,1101488
2015-03-20,224.5196982588233,224.5196982588233,218.2120124757752,219.9167938232422,2716744
2015-03-23,218.63821589276657,219.40536232489805,211.6486147111299,215.9105682373047,2811084
2015-03-24,215.56959591206845,219.6610867485556,215.22864484558593,218.29725646972656,1816543
2015-03-25,218.6382156528261,219.23489955099572,213.95006677917877,214.54673767089844,1626622
2015-03-26,213.52389966267808,214.03533935546875,210.45528751883737,214.03533935546875,1049541
2015-03-27,216.57292661273695,220.86062769777197,214.4728308470225,215.08535766601562,1722891
2015-03-30,214.9978673399142,217.5354977485192,213.51029826015787,215.87290954589844,1241347
2015-03-31,215.87290371351617,218.93555135171545,215.0853710902414,216.3104248046875,1643731
2015-04-01,215.26036674046514,222.69822494084707,215.26036674046514,219.37306213378906,1593619
2015-04-02,218.84804578274344,220.94814158969325,217.3604634547302,220.42311096191406,401946
2015-04-07,222.08569280278437,223.13574067672883,218.8480396280877,220.94813537597656,1771123
2015-04-08,220.5106203305085,222.17319506359559,203.79731003605323,206.68495178222656,5762676
2015-04-09,207.0349751820355,208.52254414614987,203.18478176376397,204.49734497070312,3215061
2015-04-10,204.75987203214603,205.3723988934493,201.08469751224231,204.84738159179688,2945845
2015-04-13,203.09729084232524,204.23483496958517,201.87222380607676,202.92227172851562,1302292
2015-04-14,202.57227693153038,202.92228848388265,200.1221560088098,201.7847442626953,1116482
2015-04-15,202.13472930710466,204.0598192967557,201.6972082479984,202.57225036621094,1277472
2015-04-16,202.484759106445,207.56000652100283,201.43471114014307,206.85997009277344,2452126
2015-04-17,206.50995033665706,207.29748294202267,199.07209195588763,199.50961303710938,1936288
2015-04-20,199.50959725215517,203.97231726836543,198.54704560878977,203.009765625,1568663
2015-04-21,203.62230122091648,207.2974755008376,201.697211203061,206.9474639892578,1986361
2015-04-22,206.94747793024868,211.06017355273744,204.8473820151306,210.53515625,2267339
2015-04-23,208.96009048294243,214.82287084579144,206.6849753083037,210.62266540527344,2777193
2015-04-24,221.38567095927152,234.16129209459274,220.2481134578387,230.22360229492188,5432086
2015-04-27,230.22358853415076,234.33627050104124,226.6359104791685,232.41119384765625,2754665
2015-04-28,231.88617019361007,233.37375253312277,225.49837316805676,228.38600158691406,2655402
2015-04-29,228.8235266992148,231.01113211698933,222.34822000343576,225.848388671875,2153651
2015-04-30,225.760846557363,226.0233484879735,218.93551596777056,219.0230255126953,1029504
2015-05-04,220.24811596095418,224.79833266631456,217.53549319049134,223.04824829101562,1057260
2015-05-05,222.3482206728648,224.18581457016145,216.3104216903787,216.57293701171875,1707279
2015-05-06,216.22292083316555,217.09796298408554,211.23516989125466,213.4227752685547,1650487
2015-05-07,211.8477106999354,216.8354483043922,208.8725593668308,215.785400390625,1320282
2015-05-08,218.84804716209226,220.598131462942,214.0353153347555,219.2855682373047,1233472
2015-05-11,219.28558247651438,222.34823020187306,218.84806137289172,221.56068420410156,758427
2015-05-12,219.81058669396586,219.98559245457173,213.5102858475691,215.69789123535156,1275741
2015-05-13,216.2229255458194,223.6607839907501,215.87290066657232,221.12315368652344,1213623
2015-05-15,220.86064076053418,227.5984762242162,217.36047204260444,226.81094360351562,1597168
2015-05-18,226.81093455824882,228.64850169854492,223.310752627823,226.28590393066406,1458592
2015-05-19,226.89843587144432,229.52356251880002,224.2733092240886,227.24847412109375,1248805
2015-05-20,228.29849564038813,231.88617385980734,227.4234534748794,229.26104736328125,1091803
2015-05-21,229.7860678652014,233.46122877568837,229.7860678652014,232.3236846923828,1337571
2015-05-22,232.41118477037315,233.3737364115545,229.7860584966961,231.8861541748047,614015
2015-05-25,232.14867860549705,234.33628404544396,228.7360194600135,233.63626098632812,206624
2015-05-26,232.84869706957286,232.84869706957286,227.3359160794265,227.86094665527344,923979
2015-05-27,228.56101274432993,231.09862955503465,227.24844956249993,230.13607788085938,1015664
