Date,Open,High,Low,Close,Volume
2014-09-30,135.2645085042644,136.99031561754205,135.18939835391203,136.69078063964844,896411
2014-10-01,136.08983653276817,137.14052945774662,135.56495703233418,135.78936767578125,755996
2014-10-02,135.71424906272213,138.1170375437463,134.88890075683594,134.88890075683594,1076287
2014-10-03,135.33960710993634,136.9151937881092,134.88891794553166,136.84100341796875,569775
2014-10-06,137.96681937482765,138.6419333411182,136.8410020981133,137.290771484375,773467
2014-10-07,137.14052584892661,137.81657368417447,135.86448838996927,136.6156463623047,956269
2014-10-08,135.93960522806287,137.96681490964986,135.4898358563576,137.74147033691406,1010255
2014-10-09,138.86727194018763,140.36866816907425,135.86449363277993,136.54052734375,1274419
2014-10-10,135.9396094996946,136.46542295284448,134.06356811523438,134.06356811523438,1332642
2014-10-13,133.31239974215802,136.1649435181498,132.48705140385277,132.78750610351562,1246325
2014-10-14,132.33681611669965,134.73867075236726,131.4363434965713,134.43820190429688,1234948
2014-10-15,134.51333146610818,135.11425503544774,130.45984608155374,130.76031494140625,1427317
2014-10-16,123.85428404909007,124.1547529392962,110.3435986598334,111.24406433105469,6661920
2014-10-17,114.84684244338663,117.39893160717092,113.49568064641339,117.32381439208984,3573010
2014-10-20,117.39893105992238,118.97543741960733,115.52288269024746,118.30032348632812,2171837
2014-10-21,118.37451567871032,120.62706993054911,117.69939465983093,119.72567749023438,1612191
2014-10-22,120.47683480089158,121.52752774276924,119.72567679670809,120.4017105102539,1647937
2014-10-23,120.10125863704546,120.17636877909261,118.07497577049419,119.6514892578125,1699160
2014-10-24,119.50124760873818,122.57821618104934,118.22520306737846,120.85240936279297,1686237
2014-10-27,121.90310904534697,123.10403644079764,121.22707531904341,121.97823333740234,1568500
2014-10-28,122.35287982823925,125.73125140211641,122.35287982823925,125.28054809570312,1357451
2014-10-29,125.95659142121191,128.20822587310815,125.35566785144358,127.75752258300781,1278315
2014-10-30,128.43356323242188,129.25891155196615,126.25705319291936,128.43356323242188,1745505
2014-10-31,130.23542026081523,130.45984505500206,127.68241134737353,128.73402404785156,938076
2014-11-03,128.50867422121354,129.70960152754586,128.35843979861718,128.80914306640625,948602
2014-11-04,129.03357598116452,129.2589205540745,126.18193769475249,127.00728607177734,2027550
2014-11-05,127.53311842836484,127.7575432608013,126.10684626187052,127.15753936767578,1529815
2014-11-06,126.78194417627434,128.73402960943926,126.63170974103978,128.28334045410156,1286604
2014-11-07,128.5086814193379,128.958450788246,127.38286418606127,128.1331024169922,624765
2014-11-10,128.65891751071848,129.10868688543096,128.28333850352584,128.88426208496094,551918
2014-11-11,129.03355042117488,130.45982209355435,128.43354673591352,130.2353973388672,460547
2014-11-12,130.30960442872652,130.5349489859426,128.43356323242188,128.43356323242188,632505
2014-11-13,129.33403342622515,129.55937800389398,127.90776144119815,128.28334045410156,790311
2014-11-14,128.95845391983255,129.55937750810523,127.75752651707005,129.1086883544922,537422
2014-11-17,129.0335733212167,131.66077260396196,127.6824115350115,130.38473510742188,710194
2014-11-18,130.83543314876846,131.58659119435222,130.16031917177347,130.45985412597656,673042
2014-11-19,130.68516042506454,130.68516042506454,129.2588888203153,129.9349365234375,600455
2014-11-20,129.8598414549755,130.98565867291606,129.70960702601062,130.38473510742188,683726
2014-11-21,130.61008606110474,133.83822321753047,130.53496176776687,132.86264038085938,1148870
2014-11-24,132.86262591221907,133.23727096285276,131.73587483778158,132.26168823242188,605187
2014-11-25,132.41192541808266,132.56215984116992,130.61007456584178,132.03634643554688,856533
2014-11-26,132.2617076174103,132.71241094331572,131.28613889435934,131.5865936279297,528111
2014-11-27,131.2110082148467,131.4363527916532,128.95845391983255,129.1086883544922,1301900
2014-11-28,128.73402359236457,130.16030966109236,127.38286181292567,129.5593719482422,1195513
2014-12-01,129.70959834476193,130.30960209635083,128.20821638044222,129.85983276367188,620179
2014-12-02,130.38470578506968,131.7358531170486,129.63446773308047,129.9349365234375,582328
2014-12-03,129.55935943795498,130.01006267907258,127.15750496742601,129.33401489257812,736021
2014-12-04,129.85984285485222,130.0100772854366,126.93217468261719,126.93217468261719,880150
2014-12-05,127.7575131237124,130.45983651526078,127.7575131237124,129.85983276367188,1241303
2014-12-08,129.78473427673066,130.38473808216597,129.40915527093225,129.70960998535156,535953
2014-12-09,128.9584548422112,129.4842682920979,127.83263757354315,127.98287200927734,1084314
2014-12-10,128.20823713597426,129.40916460725572,127.53310899045222,127.90776824951172,926165
2014-12-11,127.90775701304125,128.80914944287647,126.70682964725914,127.75752258300781,580199
2014-12-12,126.93217022492016,127.3828593504802,125.58100847160065,126.40635681152344,731474
2014-12-15,126.10683142618808,126.78194539188135,123.62985229492188,123.62985229492188,1027277
2014-12-16,123.92938746186586,124.45520091596931,121.45242247661349,123.77916717529297,2616548
2014-12-17,122.9538034423284,125.88147137339361,122.72844473983322,125.65611267089844,1243743
2014-12-18,126.63170734548892,129.70960998535156,126.3312526310696,129.70960998535156,1074019
2014-12-19,130.01008196025268,131.36124380960746,129.18379963751036,130.68519592285156,1074984
2014-12-22,130.68518511819772,134.2137908479152,130.3096061344664,133.23727416992188,896495
2014-12-23,133.61286626138664,134.28799438476562,131.36124583590427,134.28799438476562,711711
2014-12-29,134.88890075683594,136.3902968735476,134.43819749949748,134.88890075683594,582756
2014-12-30,134.21380452840359,134.81379420937822,132.86264265303407,133.462646484375,609355
2015-01-02,133.16217420563032,133.3124086406723,129.25892311809054,130.3096160888672,1528755
2015-01-05,130.3847344544851,131.0607681558936,128.5086790252284,129.5593719482422,600756
2015-01-07,128.43356323242188,130.30960442872652,127.60821491287761,128.43356323242188,1071951
2015-01-08,130.3847375961795,131.8861196896423,128.88426112611666,131.511474609375,1023155
2015-01-09,131.21098690321836,132.71238293143952,129.8598252852554,131.36122131347656,1037987
2015-01-12,132.33682188569955,132.9368256839137,122.72845484972102,126.93217468261719,3668286
2015-01-13,126.85706626926554,127.53309999054912,124.30497706357013,126.18193817138672,2707942
2015-01-14,125.35566115963034,127.00727757697973,124.30496827997041,124.60542297363281,1783719
2015-01-15,125.35566474520047,127.23263992443998,123.85426855655523,126.78193664550781,1929664
2015-01-16,126.10682188499737,127.00728036239182,124.83077026914954,126.40635681152344,1246977
2015-01-19,127.23261355875533,131.7358531170486,127.00725489080648,129.9349365234375,1387120
2015-01-20,130.16031887431538,130.8354328497675,128.35845368269625,129.25892639160156,1342436
2015-01-21,129.33403839917037,135.71426884455275,128.73403455931413,135.41473388671875,1685301
2015-01-22,135.1893784228523,139.8428534215529,134.813785275362,137.96681213378906,2388029
2015-01-23,136.61566521293324,137.5161238099708,134.43822090628532,136.76589965820312,2318224
2015-01-26,136.01472939982352,139.99309054421767,135.9396051087338,139.7677459716797,1537075
2015-01-27,139.61753283209063,144.04659794737626,139.24287354436726,140.06822204589844,2300497
2015-01-28,140.74424880455155,159.05957647563272,133.61286072831,154.78074645996094,7116344
2015-01-29,151.6277407893208,154.63051927228688,149.1507616177284,154.10470581054688,2861099
2015-01-30,153.88029037412747,155.606097296539,153.05400805979698,153.35447692871094,2062902
2015-02-02,153.42957832339644,155.8314329887464,153.0539993338495,154.85585021972656,1527989
2015-02-03,155.4558606181389,159.3600455582726,155.08121553673473,158.98446655273438,1581891
2015-02-04,161.76191576500528,166.26517101583084,161.23610227699322,162.21168518066406,4064211
2015-02-05,161.31120692018334,165.66514696772265,158.00887957016516,164.6886444091797,2509215
2015-02-06,164.23888368334397,168.06701050820757,162.66237725273731,167.7665557861328,1312830
2015-02-09,166.640736261554,167.39097450835752,164.16375717126155,166.19003295898438,1028409
2015-02-10,166.19002407832807,166.3402585044899,163.56282484460058,166.1149139404297,1145646
2015-02-11,165.74025834435764,166.56560663653252,161.8370077355176,162.8125762939453,1022687
2015-02-12,163.48772063628792,167.24165697683412,162.8877168339748,164.83888244628906,1624068
2015-02-13,165.13932843347553,166.19002132473847,163.8632909818861,164.31398010253906,874886
2015-02-16,164.23887753950007,165.89049405125027,163.18817044942057,165.8153839111328,518405
2015-02-17,165.74026612816596,165.81537626481983,163.03794265094965,164.31398010253906,491580
2015-02-18,164.31398010253906,164.98909400980293,163.26328721127612,164.31398010253906,1093506
2015-02-19,164.01351770750986,164.088641997484,159.4342330542288,161.236083984375,1573283
2015-02-20,160.63607846605413,163.56282681360724,160.63607846605413,163.4877166748047,910974
2015-02-23,163.78818159563605,164.3891193449973,161.8370300592751,163.11306762695312,918850
2015-02-24,163.5628473618833,164.8388991606512,162.7374989036481,163.41261291503906,782562
2015-02-25,164.83887646769767,166.41538279275335,163.03794535231268,166.1149139404297,1230867
2015-02-26,166.11492281707237,166.94120512993376,165.13933999416696,166.19003295898438,635895
2015-02-27,166.86608002649936,174.89794084472646,166.86608002649936,173.02096557617188,2436933
2015-03-02,173.3965301513672,174.14675418171038,171.97024415154743,173.3965301513672,1059577
2015-03-03,173.77211837096996,176.54955208230845,169.94305780738335,170.09329223632812,923029
