Date,Open,High,Low,Close,Volume
2014-09-30,112.5065127362701,116.07815295070532,112.5065127362701,115.92286682128906,1681155
2014-10-01,115.45698528185574,115.5346342627479,113.05002089262268,113.20530700683594,1719755
2014-10-02,113.36060484739839,114.99113883423236,112.27359008789061,112.27359008789062,1991093
2014-10-03,112.7394434605953,114.75819860705022,112.7394434605953,114.68054962158203,1296803
2014-10-06,114.75820569609692,116.23344173054902,113.7488280605164,113.82647705078125,1338352
2014-10-07,113.74882869301413,113.82647768371075,112.35122979348306,112.42887878417969,1476711
2014-10-08,112.19595154879387,112.35123769353358,110.02190997971778,110.64306640625,1422190
2014-10-09,111.88536122368677,114.29232569808933,109.78895714112869,110.48776245117188,2028510
2014-10-10,109.40073694594875,109.71132103585431,107.1490585700985,107.69256591796875,1587219
2014-10-13,106.68318784798208,108.6242939721999,105.75145927787185,107.3043441772461,1061341
2014-10-14,106.52790274449305,108.3137227653355,105.59617416548838,108.0807876586914,1589414
2014-10-15,108.31372475851335,108.46901088327641,103.34449768066406,103.34449768066406,2052846
2014-10-16,103.81035771151676,105.20795655183039,99.85050815279554,103.18920135498047,2451815
2014-10-17,103.5774150496789,106.91611985616048,102.95627058597452,106.76083374023438,2127836
2014-10-20,106.68319031845249,107.30434666210067,105.67382458854253,106.9937744140625,1760689
2014-10-21,106.76084727561988,109.63368225097656,106.06205374157219,109.63368225097656,1505257
2014-10-22,110.25484810205488,111.34186299220057,110.09956195311602,111.18657684326172,1307030
2014-10-23,110.87598581378018,112.66180584381141,109.86660824484323,112.50650787353516,920529
2014-10-24,112.27358959494083,112.35122673595204,111.34184912222815,111.88536834716797,668152
2014-10-27,112.58416906015002,112.66181805370346,110.41012756395665,111.49715423583984,915045
2014-10-28,111.80772040284461,113.20531927739464,111.57478528249086,113.12767028808594,1405208
2014-10-29,113.36059214057255,114.913476964416,113.36059214057255,114.21468353271484,1368610
2014-10-30,114.2923355102539,114.680556766639,112.273592085595,114.2923355102539,995115
2014-10-31,115.45700215641304,116.77695209149886,115.37936501174494,116.62166595458984,827956
2014-11-03,116.62165111183779,117.86396374414304,116.15579276040181,116.54401397705078,1272311
2014-11-04,116.5440283339897,117.55339414356271,115.76758580504259,116.23344421386719,825860
2014-11-05,116.85459837074609,118.32983440849061,116.85459837074609,118.252197265625,1082887
2014-11-06,117.63104356649292,118.17455096923278,115.76758622922117,116.15580749511719,2092283
2014-11-07,118.56278488873767,121.2803340400401,118.56278488873767,120.42625427246094,2665912
2014-11-11,121.59090173423327,122.2896952537974,121.28031762187062,121.90147399902344,1082645
2014-11-12,121.90147716509449,122.36734742195199,120.03801983281005,120.19330596923828,1159237
2014-11-13,120.4262228061649,121.04736725753241,119.26155918849433,120.11563873291016,1229471
2014-11-19,121.82382597417063,122.75556647106768,120.81446018181977,122.67791748046875,1089200
2014-11-24,123.45435827370156,125.16252941489238,123.1437860107841,125.08489227294922,1137563
2014-11-27,124.54137511286012,125.16253149659853,124.30845183558425,124.85195922851562,589355
2014-11-28,124.5413801736964,125.4731207109523,123.84258661832754,124.6966781616211,1057756
2014-12-01,124.23080789299314,125.0848994362867,123.53201433762429,124.6966781616211,933775
2014-12-02,124.92960864749325,125.55076509226728,123.99787990411909,124.30846405029297,703342
2014-12-03,124.23079583777164,125.7060317993164,124.23079583777164,125.7060317993164,654374
2014-12-04,125.78369156799924,126.56013410854244,123.45436394636963,123.53201293945312,951820
2014-12-05,124.23079479873498,126.87069444917937,124.23079479873498,126.71540832519531,911345
2014-12-08,127.02600515391848,127.25892843945705,126.2495626085952,126.56013488769531,772910
2014-12-09,125.938975634941,126.3271968988265,123.84258317947386,124.23080444335938,1162091
2014-12-10,125.00723370210625,126.24954635370236,125.00723370210625,125.78367614746094,1035484
